Vehicle.Trip.TripId,Vehicle.Trip.RouteId,Vehicle.Timestamp,Vehicle.Vehicle.Id,Vehicle.Position.Latitude,Vehicle.Position.Longitude,Vehicle.Position.Bearing,Vehicle.Position.Speed,Vehicle.occupancy_status
1091373,2439_259,1621427739,11954_173547932_2439_259_1,-33.779747,151.12122,136.0,6.6,1
1091751,2439_259,1621427738,11954_173547884_2439_259_1,-33.796223,151.14772,247.0,16.7,1
1091372,2439_259,1621427738,11954_173547931_2439_259_1,-33.796223,151.14772,247.0,16.7,1
1091750,2439_259,1621427739,11954_173547883_2439_259_1,-33.779747,151.12122,136.0,6.6,1
1091373,2439_259,1621427892,11954_173547932_2439_259_1,-33.778843,151.13275,132.0,13.3,1
1091751,2439_259,1621427883,11954_173547884_2439_259_1,-33.79432,151.1345,240.0,7.0,1
1091372,2439_259,1621427883,11954_173547931_2439_259_1,-33.79432,151.1345,240.0,7.0,1
1091750,2439_259,1621427892,11954_173547883_2439_259_1,-33.778843,151.13275,132.0,13.3,1
1091373,2439_259,1621427883,11954_173547932_2439_259_1,-33.77821,151.13187,129.0,11.4,1
1091751,2439_259,1621427868,11954_173547884_2439_259_1,-33.79417,151.13478,239.0,0.0,1
1091372,2439_259,1621427868,11954_173547931_2439_259_1,-33.79417,151.13478,239.0,0.0,1
1091750,2439_259,1621427883,11954_173547883_2439_259_1,-33.77821,151.13187,129.0,11.4,1
1091373,2439_259,1621427906,11954_173547932_2439_259_1,-33.779583,151.13376,131.0,3.2,1
1091751,2439_259,1621427903,11954_173547884_2439_259_1,-33.792934,151.13234,313.0,15.3,1
1091372,2439_259,1621427903,11954_173547931_2439_259_1,-33.792934,151.13234,313.0,15.3,1
1091750,2439_259,1621427906,11954_173547883_2439_259_1,-33.779583,151.13376,131.0,3.2,1
1091373,2439_259,1621427921,11954_173547932_2439_259_1,-33.779594,151.13377,131.0,0.0,1
1091751,2439_259,1621427919,11954_173547884_2439_259_1,-33.791336,151.13028,313.0,15.1,1
1091372,2439_259,1621427919,11954_173547931_2439_259_1,-33.791336,151.13028,313.0,15.1,1
1091750,2439_259,1621427921,11954_173547883_2439_259_1,-33.779594,151.13377,131.0,0.0,1
1091373,2439_259,1621428215,11954_173547932_2439_259_1,-33.795624,151.14409,103.0,14.5,1
1091751,2439_259,1621428210,11954_173547884_2439_259_1,-33.77619,151.12802,221.0,11.1,1
1091372,2439_259,1621428210,11954_173547931_2439_259_1,-33.77619,151.12802,221.0,11.1,1
1091750,2439_259,1621428215,11954_173547883_2439_259_1,-33.795624,151.14409,103.0,14.5,1
1091373,2439_259,1621428186,11954_173547932_2439_259_1,-33.794605,151.13914,106.0,16.7,1
1091751,2439_259,1621428180,11954_173547884_2439_259_1,-33.77742,151.13062,311.0,14.3,1
1091372,2439_259,1621428180,11954_173547931_2439_259_1,-33.77742,151.13062,311.0,14.3,1
1091750,2439_259,1621428186,11954_173547883_2439_259_1,-33.794605,151.13914,106.0,16.7,1
1091373,2439_259,1621428229,11954_173547932_2439_259_1,-33.79619,151.14618,107.0,14.5,1
1091751,2439_259,1621428225,11954_173547884_2439_259_1,-33.77776,151.1264,221.0,13.0,1
1091372,2439_259,1621428225,11954_173547931_2439_259_1,-33.77776,151.1264,221.0,13.0,1
1091750,2439_259,1621428229,11954_173547883_2439_259_1,-33.79619,151.14618,107.0,14.5,1
1091373,2439_259,1621428198,11954_173547932_2439_259_1,-33.795036,151.14134,104.0,17.1,1
1091751,2439_259,1621428193,11954_173547884_2439_259_1,-33.776394,151.12914,311.0,12.8,1
1091372,2439_259,1621428193,11954_173547931_2439_259_1,-33.776394,151.12914,311.0,12.8,1
1091750,2439_259,1621428198,11954_173547883_2439_259_1,-33.795036,151.14134,104.0,17.1,1
1091373,2439_259,1621428397,11954_173547932_2439_259_1,-33.79362,151.16566,122.0,13.5,1
1091751,2439_259,1621428386,11954_173547884_2439_259_1,-33.776356,151.11917,40.0,12.4,1
1091750,2439_259,1621428397,11954_173547883_2439_259_1,-33.79362,151.16566,122.0,13.5,1
1091373,2439_259,1621428380,11954_173547932_2439_259_1,-33.792458,151.16354,109.0,14.1,1
1091751,2439_259,1621428371,11954_173547884_2439_259_1,-33.77765,151.11813,325.0,6.0,1
1091750,2439_259,1621428380,11954_173547883_2439_259_1,-33.792458,151.16354,109.0,14.1,1
1091373,2439_259,1621428380,11954_173547932_2439_259_1,-33.792458,151.16354,109.0,14.1,1
1091751,2439_259,1621428386,11954_173547884_2439_259_1,-33.776356,151.11917,40.0,12.4,1
1091750,2439_259,1621428380,11954_173547883_2439_259_1,-33.792458,151.16354,109.0,14.1,1
1091373,2439_259,1621428367,11954_173547932_2439_259_1,-33.792557,151.1616,83.0,14.8,1
1091751,2439_259,1621428356,11954_173547884_2439_259_1,-33.777744,151.11824,312.0,0.0,1
1091750,2439_259,1621428367,11954_173547883_2439_259_1,-33.792557,151.1616,83.0,14.8,1
1091373,2439_259,1621428522,11954_173547932_2439_259_1,-33.795998,151.1778,111.0,1.0,1
1091751,2439_259,1621428492,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091750,2439_259,1621428522,11954_173547883_2439_259_1,-33.795998,151.1778,111.0,1.0,1
1091373,2439_259,1621428562,11954_173547932_2439_259_1,-33.795757,151.18015,70.0,2.3,1
1091751,2439_259,1621428553,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091750,2439_259,1621428562,11954_173547883_2439_259_1,-33.795757,151.18015,70.0,2.3,1
1091373,2439_259,1621428572,11954_173547932_2439_259_1,-33.79589,151.18047,173.0,6.3,1
1091751,2439_259,1621428553,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428547,11954_173547932_2439_259_1,-33.795883,151.17972,71.0,9.9,1
1091751,2439_259,1621428492,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091750,2439_259,1621428547,11954_173547883_2439_259_1,-33.795883,151.17972,71.0,9.9,1
1091373,2439_259,1621428587,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428553,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428451,11954_173547932_2439_259_1,-33.796375,151.17049,66.0,12.8,1
1091751,2439_259,1621428447,11954_173547884_2439_259_1,-33.77567,151.12039,222.0,0.9,1
1091750,2439_259,1621428451,11954_173547883_2439_259_1,-33.796375,151.17049,66.0,12.8,1
1091373,2439_259,1621428460,11954_173547932_2439_259_1,-33.796146,151.17162,93.0,12.0,1
1091751,2439_259,1621428447,11954_173547884_2439_259_1,-33.77567,151.12039,222.0,0.9,1
1091750,2439_259,1621428460,11954_173547883_2439_259_1,-33.796146,151.17162,93.0,12.0,1
1091373,2439_259,1621428434,11954_173547932_2439_259_1,-33.796803,151.16824,102.0,11.6,1
1091751,2439_259,1621428386,11954_173547884_2439_259_1,-33.776356,151.11917,40.0,12.4,1
1091750,2439_259,1621428434,11954_173547883_2439_259_1,-33.796803,151.16824,102.0,11.6,1
1091373,2439_259,1621428419,11954_173547932_2439_259_1,-33.795696,151.16728,167.0,13.1,1
1091751,2439_259,1621428386,11954_173547884_2439_259_1,-33.776356,151.11917,40.0,12.4,1
1091750,2439_259,1621428419,11954_173547883_2439_259_1,-33.795696,151.16728,167.0,13.1,1
1091373,2439_259,1621428155,11954_173547932_2439_259_1,-33.79396,151.13559,85.0,0.0,1
1091751,2439_259,1621428145,11954_173547884_2439_259_1,-33.77989,151.13371,41.0,7.3,1
1091372,2439_259,1621428145,11954_173547931_2439_259_1,-33.77989,151.13371,41.0,7.3,1
1091750,2439_259,1621428155,11954_173547883_2439_259_1,-33.79396,151.13559,85.0,0.0,1
1091373,2439_259,1621428124,11954_173547932_2439_259_1,-33.794018,151.13419,131.0,9.9,1
1091751,2439_259,1621428121,11954_173547884_2439_259_1,-33.78234,151.13116,41.0,15.9,1
1091372,2439_259,1621428121,11954_173547931_2439_259_1,-33.78234,151.13116,41.0,15.9,1
1091750,2439_259,1621428124,11954_173547883_2439_259_1,-33.794018,151.13419,131.0,9.9,1
1091373,2439_259,1621428170,11954_173547932_2439_259_1,-33.79401,151.13657,100.0,12.5,1
1091751,2439_259,1621428163,11954_173547884_2439_259_1,-33.77898,151.13286,310.0,15.1,1
1091372,2439_259,1621428163,11954_173547931_2439_259_1,-33.77898,151.13286,310.0,15.1,1
1091750,2439_259,1621428170,11954_173547883_2439_259_1,-33.79401,151.13657,100.0,12.5,1
1091373,2439_259,1621428140,11954_173547932_2439_259_1,-33.793972,151.13545,83.0,7.2,1
1091751,2439_259,1621428136,11954_173547884_2439_259_1,-33.780643,151.13293,41.0,16.7,1
1091372,2439_259,1621428136,11954_173547931_2439_259_1,-33.780643,151.13293,41.0,16.7,1
1091750,2439_259,1621428140,11954_173547883_2439_259_1,-33.793972,151.13545,83.0,7.2,1
1091373,2439_259,1621428288,11954_173547932_2439_259_1,-33.793232,151.15233,28.0,11.7,1
1091751,2439_259,1621428290,11954_173547884_2439_259_1,-33.781036,151.12265,311.0,7.5,1
1091372,2439_259,1621428290,11954_173547931_2439_259_1,-33.781036,151.12265,311.0,7.5,1
1091750,2439_259,1621428288,11954_173547883_2439_259_1,-33.793232,151.15233,28.0,11.7,1
1091373,2439_259,1621428303,11954_173547932_2439_259_1,-33.79229,151.15376,83.0,11.4,1
1091751,2439_259,1621428305,11954_173547884_2439_259_1,-33.780216,151.1215,293.0,7.5,1
1091372,2439_259,1621428305,11954_173547931_2439_259_1,-33.780216,151.1215,293.0,7.5,1
1091750,2439_259,1621428303,11954_173547883_2439_259_1,-33.79229,151.15376,83.0,11.4,1
1091373,2439_259,1621428318,11954_173547932_2439_259_1,-33.792034,151.15543,107.0,9.4,1
1091751,2439_259,1621428317,11954_173547884_2439_259_1,-33.779427,151.12044,311.0,15.0,1
1091372,2439_259,1621428317,11954_173547931_2439_259_1,-33.779427,151.12044,311.0,15.0,1
1091750,2439_259,1621428318,11954_173547883_2439_259_1,-33.792034,151.15543,107.0,9.4,1
1091373,2439_259,1621428345,11954_173547932_2439_259_1,-33.79239,151.15808,77.0,13.3,1
1091751,2439_259,1621428348,11954_173547884_2439_259_1,-33.777744,151.11824,312.0,0.1,1
1091372,2439_259,1621428348,11954_173547931_2439_259_1,-33.777744,151.11824,312.0,0.1,1
1091750,2439_259,1621428345,11954_173547883_2439_259_1,-33.79239,151.15808,77.0,13.3,1
1091373,2439_259,1621428339,11954_173547932_2439_259_1,-33.792583,151.15729,75.0,12.6,1
1091751,2439_259,1621428332,11954_173547884_2439_259_1,-33.77812,151.11868,312.0,12.4,1
1091372,2439_259,1621428332,11954_173547931_2439_259_1,-33.77812,151.11868,312.0,12.4,1
1091750,2439_259,1621428339,11954_173547883_2439_259_1,-33.792583,151.15729,75.0,12.6,1
1091373,2439_259,1621428246,11954_173547932_2439_259_1,-33.795998,151.14859,66.0,14.5,1
1091751,2439_259,1621428250,11954_173547884_2439_259_1,-33.77864,151.12549,221.0,9.6,1
1091372,2439_259,1621428250,11954_173547931_2439_259_1,-33.77864,151.12549,221.0,9.6,1
1091750,2439_259,1621428246,11954_173547883_2439_259_1,-33.795998,151.14859,66.0,14.5,1
1091373,2439_259,1621428229,11954_173547932_2439_259_1,-33.79619,151.14618,107.0,14.5,1
1091751,2439_259,1621428240,11954_173547884_2439_259_1,-33.77836,151.12578,220.0,0.0,1
1091372,2439_259,1621428240,11954_173547931_2439_259_1,-33.77836,151.12578,220.0,0.0,1
1091750,2439_259,1621428229,11954_173547883_2439_259_1,-33.79619,151.14618,107.0,14.5,1
1091373,2439_259,1621428273,11954_173547932_2439_259_1,-33.79457,151.15164,32.0,10.4,1
1091751,2439_259,1621428280,11954_173547884_2439_259_1,-33.781017,151.12311,207.0,6.2,1
1091372,2439_259,1621428280,11954_173547931_2439_259_1,-33.781017,151.12311,207.0,6.2,1
1091750,2439_259,1621428273,11954_173547883_2439_259_1,-33.79457,151.15164,32.0,10.4,1
1091373,2439_259,1621428262,11954_173547932_2439_259_1,-33.79546,151.15094,58.0,11.7,1
1091751,2439_259,1621428266,11954_173547884_2439_259_1,-33.780148,151.12396,219.0,12.9,1
1091372,2439_259,1621428266,11954_173547931_2439_259_1,-33.780148,151.12396,219.0,12.9,1
1091750,2439_259,1621428262,11954_173547883_2439_259_1,-33.79546,151.15094,58.0,11.7,1
1091373,2439_259,1621428086,11954_173547932_2439_259_1,-33.790535,151.12965,132.0,16.4,1
1091751,2439_259,1621428072,11954_173547884_2439_259_1,-33.785213,151.12817,40.0,1.8,1
1091372,2439_259,1621428072,11954_173547931_2439_259_1,-33.785213,151.12817,40.0,1.8,1
1091750,2439_259,1621428086,11954_173547883_2439_259_1,-33.790535,151.12965,132.0,16.4,1
1091373,2439_259,1621428071,11954_173547932_2439_259_1,-33.789074,151.12782,134.0,13.7,1
1091751,2439_259,1621428057,11954_173547884_2439_259_1,-33.786026,151.12729,44.0,14.6,1
1091372,2439_259,1621428057,11954_173547931_2439_259_1,-33.786026,151.12729,44.0,14.6,1
1091750,2439_259,1621428071,11954_173547883_2439_259_1,-33.789074,151.12782,134.0,13.7,1
1091373,2439_259,1621428096,11954_173547932_2439_259_1,-33.791424,151.13081,133.0,14.9,1
1091751,2439_259,1621428092,11954_173547884_2439_259_1,-33.785164,151.12823,40.0,3.8,1
1091372,2439_259,1621428092,11954_173547931_2439_259_1,-33.785164,151.12823,40.0,3.8,1
1091750,2439_259,1621428096,11954_173547883_2439_259_1,-33.791424,151.13081,133.0,14.9,1
1091373,2439_259,1621428040,11954_173547932_2439_259_1,-33.786247,151.1275,222.0,15.0,1
1091751,2439_259,1621428047,11954_173547884_2439_259_1,-33.787163,151.12602,43.0,12.6,1
1091372,2439_259,1621428047,11954_173547931_2439_259_1,-33.787163,151.12602,43.0,12.6,1
1091750,2439_259,1621428040,11954_173547883_2439_259_1,-33.786247,151.1275,222.0,15.0,1
1091373,2439_259,1621428096,11954_173547932_2439_259_1,-33.791424,151.13081,133.0,14.9,1
1091751,2439_259,1621428107,11954_173547884_2439_259_1,-33.783928,151.12947,43.0,14.8,1
1091372,2439_259,1621428107,11954_173547931_2439_259_1,-33.783928,151.12947,43.0,14.8,1
1091750,2439_259,1621428096,11954_173547883_2439_259_1,-33.791424,151.13081,133.0,14.9,1
1091373,2439_259,1621428484,11954_173547932_2439_259_1,-33.795853,151.17473,69.0,11.7,1
1091751,2439_259,1621428485,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091750,2439_259,1621428484,11954_173547883_2439_259_1,-33.795853,151.17473,69.0,11.7,1
1091373,2439_259,1621428492,11954_173547932_2439_259_1,-33.795692,151.17587,94.0,12.8,1
1091751,2439_259,1621428492,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091750,2439_259,1621428492,11954_173547883_2439_259_1,-33.795692,151.17587,94.0,12.8,1
1091373,2439_259,1621428475,11954_173547932_2439_259_1,-33.796165,151.17375,70.0,13.1,1
1091751,2439_259,1621428447,11954_173547884_2439_259_1,-33.77567,151.12039,222.0,0.9,1
1091750,2439_259,1621428475,11954_173547883_2439_259_1,-33.796165,151.17375,70.0,13.1,1
1091373,2439_259,1621428507,11954_173547932_2439_259_1,-33.795937,151.1776,111.0,5.5,1
1091751,2439_259,1621428492,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091750,2439_259,1621428507,11954_173547883_2439_259_1,-33.795937,151.1776,111.0,5.5,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428853,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428914,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428914,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428914,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428853,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429094,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621429094,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429094,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621429094,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091751,2439_259,1621429034,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429094,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621429094,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429094,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621429034,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429094,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621429154,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429094,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621429154,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429094,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621429154,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429094,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621429094,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428625,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428673,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428625,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428673,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428733,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428733,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428594,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428553,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428609,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428613,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428853,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428793,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428853,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428853,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428974,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428914,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428974,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428974,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428974,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091751,2439_259,1621429034,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621429034,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091751,2439_259,1621429034,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428793,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428733,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428793,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428733,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428748,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428793,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428625,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428673,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621428609,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621428613,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429605,11954_173547932_2439_259_1,-33.79263,151.15933,284.0,15.4,1
1091751,2439_259,1621429617,11954_173547884_2439_259_1,-33.7796,151.13377,131.0,4.2,1
1091373,2439_259,1621429623,11954_173547932_2439_259_1,-33.792824,151.15677,253.0,10.1,1
1091751,2439_259,1621429617,11954_173547884_2439_259_1,-33.7796,151.13377,131.0,4.2,1
1091373,2439_259,1621429662,11954_173547932_2439_259_1,-33.79232,151.15463,246.0,12.7,1
1091751,2439_259,1621429647,11954_173547884_2439_259_1,-33.781197,151.13274,221.0,16.1,1
1091373,2439_259,1621429638,11954_173547932_2439_259_1,-33.79297,151.15633,262.0,0.0,1
1091751,2439_259,1621429647,11954_173547884_2439_259_1,-33.781197,151.13274,221.0,16.1,1
1091373,2439_259,1621429336,11954_173547932_2439_259_1,-33.797737,151.17871,249.0,6.3,1
1091751,2439_259,1621429336,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429357,11954_173547932_2439_259_1,-33.797768,151.17863,249.0,0.0,1
1091751,2439_259,1621429336,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429328,11954_173547932_2439_259_1,-33.797504,151.17949,252.0,8.7,1
1091751,2439_259,1621429276,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429341,11954_173547932_2439_259_1,-33.797768,151.17863,249.0,0.0,1
1091751,2439_259,1621429336,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429302,11954_173547932_2439_259_1,-33.79738,151.17995,247.0,0.0,1
1091751,2439_259,1621429276,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429240,11954_173547932_2439_259_1,-33.796246,151.1805,178.0,0.0,1
1091751,2439_259,1621429215,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429312,11954_173547932_2439_259_1,-33.79738,151.17995,247.0,0.0,1
1091751,2439_259,1621429276,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429272,11954_173547932_2439_259_1,-33.797245,151.18031,241.0,7.8,1
1091751,2439_259,1621429215,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429272,11954_173547932_2439_259_1,-33.797245,151.18031,241.0,7.8,1
1091751,2439_259,1621429276,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429388,11954_173547932_2439_259_1,-33.797768,151.17863,249.0,0.0,1
1091751,2439_259,1621429390,11954_173547884_2439_259_1,-33.77613,151.11984,223.0,3.1,1
1091373,2439_259,1621429418,11954_173547932_2439_259_1,-33.797764,151.17847,262.0,4.5,1
1091751,2439_259,1621429390,11954_173547884_2439_259_1,-33.77613,151.11984,223.0,3.1,1
1091373,2439_259,1621429373,11954_173547932_2439_259_1,-33.797768,151.17863,249.0,0.0,1
1091751,2439_259,1621429336,11954_173547884_2439_259_1,-33.775867,151.12018,217.0,0.0,1
1091373,2439_259,1621429403,11954_173547932_2439_259_1,-33.797726,151.1786,249.0,0.0,1
1091751,2439_259,1621429390,11954_173547884_2439_259_1,-33.77613,151.11984,223.0,3.1,1
1091373,2439_259,1621429433,11954_173547932_2439_259_1,-33.7965,151.17796,0.0,11.0,1
1091751,2439_259,1621429425,11954_173547884_2439_259_1,-33.777424,151.11836,218.0,5.1,1
1091373,2439_259,1621429577,11954_173547932_2439_259_1,-33.792835,151.16377,306.0,14.5,1
1091751,2439_259,1621429570,11954_173547884_2439_259_1,-33.77604,151.12892,132.0,9.3,1
1091373,2439_259,1621429577,11954_173547932_2439_259_1,-33.792835,151.16377,306.0,14.5,1
1091751,2439_259,1621429586,11954_173547884_2439_259_1,-33.777405,151.13078,132.0,15.5,1
1091373,2439_259,1621429605,11954_173547932_2439_259_1,-33.79263,151.15933,284.0,15.4,1
1091751,2439_259,1621429594,11954_173547884_2439_259_1,-33.77815,151.13179,130.0,14.9,1
1091373,2439_259,1621429562,11954_173547932_2439_259_1,-33.793987,151.16582,307.0,14.4,1
1091751,2439_259,1621429554,11954_173547884_2439_259_1,-33.77595,151.12825,42.0,9.5,1
1091373,2439_259,1621429501,11954_173547932_2439_259_1,-33.79688,151.16946,249.0,9.9,1
1091751,2439_259,1621429505,11954_173547884_2439_259_1,-33.77917,151.125,40.0,12.6,1
1091373,2439_259,1621429535,11954_173547932_2439_259_1,-33.79675,151.1677,306.0,13.2,1
1091751,2439_259,1621429527,11954_173547884_2439_259_1,-33.778442,151.12573,39.0,7.6,1
1091373,2439_259,1621429535,11954_173547932_2439_259_1,-33.79675,151.1677,306.0,13.2,1
1091751,2439_259,1621429544,11954_173547884_2439_259_1,-33.77685,151.12732,41.0,15.7,1
1091373,2439_259,1621429491,11954_173547932_2439_259_1,-33.79637,151.17075,249.0,14.1,1
